EntryID	Reaction	Buffer	Organism	Temperature	pH	Activator	Cofactor	Inhibitor	KeggReactionID	KineticMechanismType	Other Modifier	parameter.type	parameter.associatedSpecies	parameter.startValue	parameter.endValue	parameter.standardDeviation	parameter.unit	Pathway	Product	PubMedID	Publication	Rate Equation	SabioReactionID	Substrate	UniProtKB_AC	Tissue	Enzyme Variant	Enzymename	ECNumber	CellularLocation
19409	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Random Bi Ter		concentration	GTP	2.0E-6	4.0E-5	-	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A*B)/(Kia*Kb+Kb*A+Ka*B+A*B)	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19409	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Random Bi Ter		Kd	Oxaloacetate	4.3E-6		2.7E-6	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A*B)/(Kia*Kb+Kb*A+Ka*B+A*B)	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19409	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Random Bi Ter		Km	GTP	2.3E-5		9.0E-6	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A*B)/(Kia*Kb+Kb*A+Ka*B+A*B)	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19409	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Random Bi Ter		Km	Oxaloacetate	5.7E-5		1.9E-5	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A*B)/(Kia*Kb+Kb*A+Ka*B+A*B)	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19409	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Random Bi Ter		concentration	Mn2+	1.5E-4		-	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A*B)/(Kia*Kb+Kb*A+Ka*B+A*B)	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19409	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Random Bi Ter		Kd	GTP	1.7E-6		9.0E-7	M	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A*B)/(Kia*Kb+Kb*A+Ka*B+A*B)	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19409	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Random Bi Ter		Vmax		1.250025E-7		-	katal*l^(-1)	Glycolysis/Gluconeogenesis	GDP;CO2;Phosphoenolpyruvate	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A*B)/(Kia*Kb+Kb*A+Ka*B+A*B)	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19410	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Mn2+	1.5E-4		-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19410	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Ki	GDP	6.8E-4		1.1E-4	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19410	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	GTP	1.5E-4		-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19410	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	GDP	0.0	0.002	-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19410	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Oxaloacetate	5.0E-6	3.0E-5	-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19410	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Ki	GDP	0.0013		5.0E-4	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19410	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Km	Oxaloacetate	5.7E-5		1.9E-5	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19410	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Vmax		1.250025E-7		-	katal*l^(-1)	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;GDP;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19411	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Km	Oxaloacetate	5.7E-5		1.9E-5	M	Glycolysis/Gluconeogenesis	GDP;Phosphoenolpyruvate;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19411	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Phosphoenolpyruvate	0.0	0.004	-	M	Glycolysis/Gluconeogenesis	GDP;Phosphoenolpyruvate;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19411	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Ki	Phosphoenolpyruvate	0.0012		1.5E-4	M	Glycolysis/Gluconeogenesis	GDP;Phosphoenolpyruvate;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19411	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Vmax		1.250025E-7		-	katal*l^(-1)	Glycolysis/Gluconeogenesis	GDP;Phosphoenolpyruvate;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19411	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Oxaloacetate	4.0E-6	3.0E-5	-	M	Glycolysis/Gluconeogenesis	GDP;Phosphoenolpyruvate;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19411	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Ki	Phosphoenolpyruvate	0.0039		6.8E-4	M	Glycolysis/Gluconeogenesis	GDP;Phosphoenolpyruvate;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19411	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	GTP	5.0E-5		-	M	Glycolysis/Gluconeogenesis	GDP;Phosphoenolpyruvate;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19411	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  50 mM Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Mn2+	1.5E-4		-	M	Glycolysis/Gluconeogenesis	GDP;Phosphoenolpyruvate;CO2	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	Oxaloacetate;GTP	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19412	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Vmax		1.250025E-7		-	katal*l^(-1)	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;CO2;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19412	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Ki	CO2	0.043		0.01	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;CO2;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19412	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		Ki	CO2	0.103		0.043	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;CO2;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19412	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	CO2	0.0	0.054	-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;CO2;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19412	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	GTP	5.0E-5		-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;CO2;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
19412	Oxaloacetate + GTP = GDP + CO2 + Phosphoenolpyruvate	[ 0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase,  0.2 M Tris-HCl, 1 mM NAD+, 3 U/ml malate dehydrogenase]	Rattus norvegicus	37.0	8.0		Mn2+		R00431	Noncompetitive product inhibition		concentration	Oxaloacetate	3.0E-6	2.5E-5	-	M	Glycolysis/Gluconeogenesis	Phosphoenolpyruvate;CO2;GDP	649593	Jomain-Baum M, Schramm VL: Kinetic mechanism of phosphoenolpyruvate carboxykinase (GTP) from rat liver cytosol. Product inhibition, isotope exchange at equilibrium, and partial reactions, J Biol Chem 1978 (253) , 3648-59	(Vmax*A)/(Ka*(1+I/Kis)+A*(1+I/Kii))	106	GTP;Oxaloacetate	P07379	liver	wildtype	phosphoenolpyruvate carboxykinase (GTP)	4.1.1.32	[cytosol, cytosol, cytosol, cytosol, cytosol, cytosol, cytosol]
